MODELO,QUERY_KEY,DOC_KEY,RANK
text-embedding-3-large,40,NORMA-20188,32
text-embedding-3-large,40,NORMA-18605,33
text-embedding-3-large,40,NORMA-18364,34
text-embedding-3-large,40,NORMA-18807,35
text-embedding-3-large,40,NORMA-18234,36
text-embedding-3-large,40,NORMA-18412,37
text-embedding-3-large,40,NORMA-18205,38
text-embedding-3-large,40,NORMA-11614,39
text-embedding-3-large,40,NORMA-18552,40
text-embedding-3-large,40,NORMA-18292,41
text-embedding-3-large,40,NORMA-18356,42
text-embedding-3-large,40,NORMA-11570,43
text-embedding-3-large,40,NORMA-18802,44
text-embedding-3-large,40,NORMA-18816,45
text-embedding-3-large,40,NORMA-18237,46
text-embedding-3-large,40,NORMA-21606,47
text-embedding-3-large,40,NORMA-18379,48
text-embedding-3-large,40,NORMA-21150,49
text-embedding-3-large,40,NORMA-21020,50
text-embedding-3-large,41,NORMA-20635,1
text-embedding-3-large,41,NORMA-1965,2
text-embedding-3-large,41,NORMA-20627,3
text-embedding-3-large,41,NORMA-21168,4
text-embedding-3-large,41,NORMA-20515,5
text-embedding-3-large,41,NORMA-20159,6
text-embedding-3-large,41,NORMA-21090,7
text-embedding-3-large,41,NORMA-20869,8
text-embedding-3-large,41,NORMA-21261,9
text-embedding-3-large,41,NORMA-21446,10
text-embedding-3-large,41,NORMA-21519,11
text-embedding-3-large,41,NORMA-20639,12
text-embedding-3-large,41,NORMA-20854,13
text-embedding-3-large,41,NORMA-1026,14
text-embedding-3-large,41,NORMA-20397,15
text-embedding-3-large,41,NORMA-19249,16
text-embedding-3-large,41,NORMA-20201,17
text-embedding-3-large,41,NORMA-1423,18
text-embedding-3-large,41,NORMA-21126,19
text-embedding-3-large,41,NORMA-21131,20
text-embedding-3-large,41,NORMA-20857,21
text-embedding-3-large,41,NORMA-26701,22
text-embedding-3-large,41,NORMA-1252,23
text-embedding-3-large,41,NORMA-19650,24
text-embedding-3-large,41,NORMA-20422,25
text-embedding-3-large,41,NORMA-18430,26
text-embedding-3-large,41,NORMA-19920,27
text-embedding-3-large,41,NORMA-18748,28
text-embedding-3-large,41,NORMA-21147,29
text-embedding-3-large,41,NORMA-19919,30
text-embedding-3-large,41,NORMA-18646,31
text-embedding-3-large,41,NORMA-188,32
text-embedding-3-large,41,NORMA-1398,33
text-embedding-3-large,41,NORMA-27001,34
text-embedding-3-large,41,NORMA-21135,35
text-embedding-3-large,41,NORMA-20258,36
text-embedding-3-large,41,NORMA-20989,37
text-embedding-3-large,41,NORMA-2484,38
text-embedding-3-large,41,NORMA-19733,39
text-embedding-3-large,41,NORMA-19155,40
text-embedding-3-large,41,NORMA-21466,41
text-embedding-3-large,41,NORMA-1,42
text-embedding-3-large,41,NORMA-20316,43
text-embedding-3-large,41,NORMA-20421,44
text-embedding-3-large,41,NORMA-380,45
text-embedding-3-large,41,NORMA-21459,46
text-embedding-3-large,41,NORMA-18221,47
text-embedding-3-large,41,NORMA-20754,48
text-embedding-3-large,41,NORMA-729,49
text-embedding-3-large,41,NORMA-20199,50
text-embedding-3-large,42,NORMA-19653,1
text-embedding-3-large,42,NORMA-19648,2
text-embedding-3-large,42,NORMA-21764,3
text-embedding-3-large,42,NORMA-19639,4
text-embedding-3-large,42,NORMA-19970,5
text-embedding-3-large,42,NORMA-18577,6
text-embedding-3-large,42,NORMA-20084,7
text-embedding-3-large,42,NORMA-18686,8
text-embedding-3-large,42,NORMA-21674,9
text-embedding-3-large,42,NORMA-19004,10
text-embedding-3-large,42,NORMA-19975,11
text-embedding-3-large,42,NORMA-21534,12
text-embedding-3-large,42,NORMA-19974,13
text-embedding-3-large,42,NORMA-19151,14
text-embedding-3-large,42,NORMA-20073,15
text-embedding-3-large,42,NORMA-5340,16
text-embedding-3-large,42,NORMA-18895,17
text-embedding-3-large,42,NORMA-18959,18
text-embedding-3-large,42,NORMA-20298,19
text-embedding-3-large,42,NORMA-21448,20
text-embedding-3-large,42,NORMA-19375,21
text-embedding-3-large,42,NORMA-18875,22
text-embedding-3-large,42,NORMA-19709,23
text-embedding-3-large,42,NORMA-9597,24
text-embedding-3-large,42,NORMA-9824,25
text-embedding-3-large,42,NORMA-21353,26
text-embedding-3-large,42,NORMA-19225,27
text-embedding-3-large,42,NORMA-19949,28
text-embedding-3-large,42,NORMA-6347,29
text-embedding-3-large,42,NORMA-19265,30
text-embedding-3-large,42,NORMA-6076,31
text-embedding-3-large,42,NORMA-19976,32
text-embedding-3-large,42,NORMA-21601,33
text-embedding-3-large,42,NORMA-19870,34
text-embedding-3-large,42,NORMA-18727,35
text-embedding-3-large,42,NORMA-21576,36
text-embedding-3-large,42,NORMA-18884,37
text-embedding-3-large,42,NORMA-19493,38
text-embedding-3-large,42,NORMA-25202,39
text-embedding-3-large,42,NORMA-14474,40
text-embedding-3-large,42,NORMA-18602,41
text-embedding-3-large,42,NORMA-18855,42
text-embedding-3-large,42,NORMA-19067,43
text-embedding-3-large,42,NORMA-19806,44
text-embedding-3-large,42,NORMA-21283,45
text-embedding-3-large,42,NORMA-19788,46
text-embedding-3-large,42,NORMA-21128,47
text-embedding-3-large,42,NORMA-18906,48
text-embedding-3-large,42,NORMA-20983,49
text-embedding-3-large,42,NORMA-20868,50
text-embedding-3-large,43,NORMA-21250,1
text-embedding-3-large,43,NORMA-19585,2
text-embedding-3-large,43,NORMA-19565,3
text-embedding-3-large,43,NORMA-21060,4
text-embedding-3-large,43,NORMA-21129,5
text-embedding-3-large,43,NORMA-19595,6
text-embedding-3-large,43,NORMA-19815,7
text-embedding-3-large,43,NORMA-19180,8
text-embedding-3-large,43,NORMA-18559,9
text-embedding-3-large,43,NORMA-19589,10
text-embedding-3-large,43,NORMA-18928,11
text-embedding-3-large,43,NORMA-18407,12
text-embedding-3-large,43,NORMA-19852,13
text-embedding-3-large,43,NORMA-18939,14
text-embedding-3-large,43,NORMA-19926,15
text-embedding-3-large,43,NORMA-19448,16
text-embedding-3-large,43,NORMA-21291,17
text-embedding-3-large,43,NORMA-19902,18
text-embedding-3-large,43,NORMA-18900,19
text-embedding-3-large,43,NORMA-19951,20
text-embedding-3-large,43,NORMA-20097,21
text-embedding-3-large,43,NORMA-20162,22
text-embedding-3-large,43,NORMA-19179,23
text-embedding-3-large,43,NORMA-19835,24
text-embedding-3-large,43,NORMA-19780,25
text-embedding-3-large,43,NORMA-20151,26
text-embedding-3-large,43,NORMA-20113,27
text-embedding-3-large,43,NORMA-19817,28
text-embedding-3-large,43,NORMA-18932,29
text-embedding-3-large,43,NORMA-19569,30
text-embedding-3-large,43,NORMA-18289,31
text-embedding-3-large,43,NORMA-19794,32
text-embedding-3-large,43,NORMA-20649,33
text-embedding-3-large,43,NORMA-21440,34
text-embedding-3-large,43,NORMA-21072,35
text-embedding-3-large,43,NORMA-20094,36
text-embedding-3-large,43,NORMA-11601,37
text-embedding-3-large,43,NORMA-21666,38
text-embedding-3-large,43,NORMA-12066,39
text-embedding-3-large,43,NORMA-19748,40
text-embedding-3-large,43,NORMA-18904,41
text-embedding-3-large,43,NORMA-19087,42
text-embedding-3-large,43,NORMA-19810,43
text-embedding-3-large,43,NORMA-18795,44
text-embedding-3-large,43,NORMA-7196,45
text-embedding-3-large,43,NORMA-18202,46
text-embedding-3-large,43,NORMA-20275,47
text-embedding-3-large,43,NORMA-16481,48
text-embedding-3-large,43,NORMA-14779,49
text-embedding-3-large,43,NORMA-18972,50
text-embedding-3-large,44,NORMA-4561,1
text-embedding-3-large,44,NORMA-4627,2
text-embedding-3-large,44,NORMA-5561,3
text-embedding-3-large,44,NORMA-19746,4
text-embedding-3-large,44,NORMA-21151,5
text-embedding-3-large,44,NORMA-28341,6
text-embedding-3-large,44,NORMA-5708,7
text-embedding-3-large,44,NORMA-4689,8
text-embedding-3-large,44,NORMA-5814,9
text-embedding-3-large,44,NORMA-5920,10
text-embedding-3-large,44,NORMA-5895,11
text-embedding-3-large,44,NORMA-5437,12
text-embedding-3-large,44,NORMA-10595,13
text-embedding-3-large,44,NORMA-27543,14
text-embedding-3-large,44,NORMA-26684,15
text-embedding-3-large,44,NORMA-25801,16
text-embedding-3-large,44,NORMA-16321,17
text-embedding-3-large,44,NORMA-14644,18
text-embedding-3-large,44,NORMA-3785,19
text-embedding-3-large,44,NORMA-3789,20
text-embedding-3-large,44,NORMA-15046,21
text-embedding-3-large,44,NORMA-18916,22
text-embedding-3-large,44,NORMA-17541,23
text-embedding-3-large,44,NORMA-7547,24
text-embedding-3-large,44,NORMA-15145,25
text-embedding-3-large,44,NORMA-14116,26
text-embedding-3-large,44,NORMA-13449,27
text-embedding-3-large,44,NORMA-13708,28
text-embedding-3-large,44,NORMA-7223,29
text-embedding-3-large,44,NORMA-14566,30
text-embedding-3-large,44,NORMA-7303,31
text-embedding-3-large,44,NORMA-7494,32
text-embedding-3-large,44,NORMA-14849,33
text-embedding-3-large,44,NORMA-12824,34
text-embedding-3-large,44,NORMA-14384,35
text-embedding-3-large,44,NORMA-5942,36
text-embedding-3-large,44,NORMA-12431,37
text-embedding-3-large,44,NORMA-14229,38
text-embedding-3-large,44,NORMA-6978,39
text-embedding-3-large,44,NORMA-4296,40
text-embedding-3-large,44,NORMA-14714,41
text-embedding-3-large,44,NORMA-10709,42
text-embedding-3-large,44,NORMA-3872,43
text-embedding-3-large,44,NORMA-6049,44
text-embedding-3-large,44,NORMA-15373,45
text-embedding-3-large,44,NORMA-13660,46
text-embedding-3-large,44,NORMA-6147,47
text-embedding-3-large,44,NORMA-15781,48
text-embedding-3-large,44,NORMA-13602,49
text-embedding-3-large,44,NORMA-23281,50
text-embedding-3-large,45,NORMA-20300,1
text-embedding-3-large,45,NORMA-18696,2
text-embedding-3-large,45,NORMA-19642,3
text-embedding-3-large,45,NORMA-19309,4
text-embedding-3-large,45,NORMA-19245,5
text-embedding-3-large,45,NORMA-21324,6
text-embedding-3-large,45,NORMA-21616,7
text-embedding-3-large,45,NORMA-20734,8
text-embedding-3-large,45,NORMA-18878,9
text-embedding-3-large,45,NORMA-19704,10
text-embedding-3-large,45,NORMA-11759,11
text-embedding-3-large,45,NORMA-19329,12
text-embedding-3-large,45,NORMA-7382,13
text-embedding-3-large,45,NORMA-19316,14
text-embedding-3-large,45,NORMA-19435,15
text-embedding-3-large,45,NORMA-21773,16
text-embedding-3-large,45,NORMA-21342,17
text-embedding-3-large,45,NORMA-21183,18
text-embedding-3-large,45,NORMA-20813,19
text-embedding-3-large,45,NORMA-13635,20
text-embedding-3-large,45,NORMA-20601,21
text-embedding-3-large,45,NORMA-21279,22
text-embedding-3-large,45,NORMA-21482,23
text-embedding-3-large,45,NORMA-21243,24
text-embedding-3-large,45,NORMA-12495,25
text-embedding-3-large,45,NORMA-14786,26
text-embedding-3-large,45,NORMA-18629,27
text-embedding-3-large,45,NORMA-19061,28
text-embedding-3-large,45,NORMA-13390,29
text-embedding-3-large,45,NORMA-21751,30
text-embedding-3-large,45,NORMA-21623,31
text-embedding-3-large,45,NORMA-12087,32
text-embedding-3-large,45,NORMA-19158,33
text-embedding-3-large,45,NORMA-18968,34
text-embedding-3-large,45,NORMA-29101,35
text-embedding-3-large,45,NORMA-20737,36
text-embedding-3-large,45,NORMA-19535,37
text-embedding-3-large,45,NORMA-20799,38
text-embedding-3-large,45,NORMA-19134,39
text-embedding-3-large,45,NORMA-18722,40
text-embedding-3-large,45,NORMA-21108,41
text-embedding-3-large,45,NORMA-6322,42
text-embedding-3-large,45,NORMA-12233,43
text-embedding-3-large,45,NORMA-19303,44
text-embedding-3-large,45,NORMA-7018,45
text-embedding-3-large,45,NORMA-6775,46
text-embedding-3-large,45,NORMA-19407,47
text-embedding-3-large,45,NORMA-6774,48
text-embedding-3-large,45,NORMA-6668,49
text-embedding-3-large,45,NORMA-6969,50
text-embedding-3-large,46,NORMA-2137,1
text-embedding-3-large,46,NORMA-14395,2
text-embedding-3-large,46,NORMA-13245,3
text-embedding-3-large,46,NORMA-7111,4
text-embedding-3-large,46,NORMA-13334,5
text-embedding-3-large,46,NORMA-1662,6
text-embedding-3-large,46,NORMA-12791,7
text-embedding-3-large,46,NORMA-14516,8
text-embedding-3-large,46,NORMA-7664,9
text-embedding-3-large,46,NORMA-14589,10
text-embedding-3-large,46,NORMA-20665,11
text-embedding-3-large,46,NORMA-1714,12
text-embedding-3-large,46,NORMA-3121,13
text-embedding-3-large,46,NORMA-21207,14
text-embedding-3-large,46,NORMA-20773,15
text-embedding-3-large,46,NORMA-18836,16
text-embedding-3-large,46,NORMA-1826,17
text-embedding-3-large,46,NORMA-12162,18
text-embedding-3-large,46,NORMA-15004,19
text-embedding-3-large,46,NORMA-323,20
text-embedding-3-large,46,NORMA-206,21
text-embedding-3-large,46,NORMA-12174,22
text-embedding-3-large,46,NORMA-20982,23
text-embedding-3-large,46,NORMA-13738,24
text-embedding-3-large,46,NORMA-31904,25
text-embedding-3-large,46,NORMA-5589,26
text-embedding-3-large,46,NORMA-28281,27
text-embedding-3-large,46,NORMA-14233,28
text-embedding-3-large,46,NORMA-4819,29
text-embedding-3-large,46,NORMA-10226,30
text-embedding-3-large,46,NORMA-12585,31
text-embedding-3-large,46,NORMA-7647,32
text-embedding-3-large,46,NORMA-5077,33
text-embedding-3-large,46,NORMA-6197,34
text-embedding-3-large,46,NORMA-4458,35
text-embedding-3-large,46,NORMA-21095,36
text-embedding-3-large,46,NORMA-24583,37
text-embedding-3-large,46,NORMA-21406,38
text-embedding-3-large,46,NORMA-20252,39
text-embedding-3-large,46,NORMA-12045,40
text-embedding-3-large,46,NORMA-2135,41
text-embedding-3-large,46,NORMA-11521,42
text-embedding-3-large,46,NORMA-6414,43
text-embedding-3-large,46,NORMA-11513,44
text-embedding-3-large,46,NORMA-20900,45
text-embedding-3-large,46,NORMA-7663,46
text-embedding-3-large,46,NORMA-19377,47
text-embedding-3-large,46,NORMA-5165,48
text-embedding-3-large,46,NORMA-7579,49
text-embedding-3-large,46,NORMA-29062,50
text-embedding-3-large,47,NORMA-1317,1
text-embedding-3-large,47,NORMA-594,2
text-embedding-3-large,47,NORMA-82,3
text-embedding-3-large,47,NORMA-754,4
text-embedding-3-large,47,NORMA-220,5
text-embedding-3-large,47,NORMA-834,6
text-embedding-3-large,47,NORMA-1250,7
text-embedding-3-large,47,NORMA-75,8
text-embedding-3-large,47,NORMA-878,9
text-embedding-3-large,47,NORMA-2140,10
text-embedding-3-large,47,NORMA-2066,11
text-embedding-3-large,47,NORMA-1341,12
text-embedding-3-large,47,NORMA-2424,13
text-embedding-3-large,47,NORMA-21525,14
text-embedding-3-large,47,NORMA-909,15
text-embedding-3-large,47,NORMA-21315,16
text-embedding-3-large,47,NORMA-1072,17
text-embedding-3-large,47,NORMA-789,18
text-embedding-3-large,47,NORMA-1239,19
text-embedding-3-large,47,NORMA-1291,20
text-embedding-3-large,47,NORMA-509,21
text-embedding-3-large,47,NORMA-18879,22
text-embedding-3-large,47,NORMA-1641,23
text-embedding-3-large,47,NORMA-19131,24
text-embedding-3-large,47,NORMA-21760,25
text-embedding-3-large,47,NORMA-18226,26
text-embedding-3-large,47,NORMA-2025,27
text-embedding-3-large,47,NORMA-579,28
text-embedding-3-large,47,NORMA-2446,29
text-embedding-3-large,47,NORMA-19359,30
text-embedding-3-large,47,NORMA-2492,31
text-embedding-3-large,47,NORMA-2501,32
text-embedding-3-large,47,NORMA-2562,33
text-embedding-3-large,47,NORMA-228,34
text-embedding-3-large,47,NORMA-2521,35
text-embedding-3-large,47,NORMA-20215,36
text-embedding-3-large,47,NORMA-890,37
text-embedding-3-large,47,NORMA-2146,38
text-embedding-3-large,47,NORMA-2578,39
text-embedding-3-large,47,NORMA-1212,40
text-embedding-3-large,47,NORMA-19184,41
text-embedding-3-large,47,NORMA-1085,42
text-embedding-3-large,47,NORMA-19666,43
text-embedding-3-large,47,NORMA-224,44
text-embedding-3-large,47,NORMA-2592,45
text-embedding-3-large,47,NORMA-2032,46
text-embedding-3-large,47,NORMA-2064,47
text-embedding-3-large,47,NORMA-2435,48
text-embedding-3-large,47,NORMA-1002,49
text-embedding-3-large,47,NORMA-560,50
text-embedding-3-large,48,NORMA-23222,1
text-embedding-3-large,48,NORMA-20140,2
text-embedding-3-large,48,NORMA-19786,3
text-embedding-3-large,48,NORMA-21721,4
text-embedding-3-large,48,NORMA-6655,5
text-embedding-3-large,48,NORMA-13696,6
text-embedding-3-large,48,NORMA-21450,7
text-embedding-3-large,48,NORMA-14618,8
text-embedding-3-large,48,NORMA-21583,9
text-embedding-3-large,48,NORMA-21744,10
text-embedding-3-large,48,NORMA-20812,11
text-embedding-3-large,48,NORMA-15060,12
text-embedding-3-large,48,NORMA-19337,13
text-embedding-3-large,48,NORMA-12706,14
text-embedding-3-large,48,NORMA-21648,15
text-embedding-3-large,48,NORMA-20994,16
text-embedding-3-large,48,NORMA-18227,17
text-embedding-3-large,48,NORMA-21695,18
text-embedding-3-large,48,NORMA-13990,19
text-embedding-3-large,48,NORMA-13545,20
text-embedding-3-large,48,NORMA-20797,21
text-embedding-3-large,48,NORMA-18221,22
text-embedding-3-large,48,NORMA-7095,23
text-embedding-3-large,48,NORMA-15581,24
text-embedding-3-large,48,NORMA-11454,25
text-embedding-3-large,48,NORMA-14758,26
text-embedding-3-large,48,NORMA-20778,27
text-embedding-3-large,48,NORMA-21140,28
text-embedding-3-large,48,NORMA-13514,29
text-embedding-3-large,48,NORMA-21631,30
text-embedding-3-large,48,NORMA-21474,31
text-embedding-3-large,48,NORMA-883,32
text-embedding-3-large,48,NORMA-14390,33
text-embedding-3-large,48,NORMA-2483,34
text-embedding-3-large,48,NORMA-18732,35
text-embedding-3-large,48,NORMA-18989,36
text-embedding-3-large,48,NORMA-8931,37
text-embedding-3-large,48,NORMA-1846,38
text-embedding-3-large,48,NORMA-18748,39
text-embedding-3-large,48,NORMA-20201,40
text-embedding-3-large,48,NORMA-12767,41
text-embedding-3-large,48,NORMA-10267,42
text-embedding-3-large,48,NORMA-12965,43
text-embedding-3-large,48,NORMA-20135,44
text-embedding-3-large,48,NORMA-18380,45
text-embedding-3-large,48,NORMA-28162,46
text-embedding-3-large,48,NORMA-21541,47
text-embedding-3-large,48,NORMA-15650,48
text-embedding-3-large,48,NORMA-26701,49
text-embedding-3-large,48,NORMA-18264,50
text-embedding-3-large,49,NORMA-20861,1
text-embedding-3-large,49,NORMA-1334,2
text-embedding-3-large,49,NORMA-21299,3
text-embedding-3-large,49,NORMA-21114,4
text-embedding-3-large,49,NORMA-1408,5
text-embedding-3-large,49,NORMA-833,6
text-embedding-3-large,49,NORMA-2415,7
text-embedding-3-large,49,NORMA-19056,8
text-embedding-3-large,49,NORMA-18981,9
text-embedding-3-large,49,NORMA-20941,10
text-embedding-3-large,49,NORMA-12039,11
text-embedding-3-large,49,NORMA-21626,12
text-embedding-3-large,49,NORMA-357,13
text-embedding-3-large,49,NORMA-21792,14
text-embedding-3-large,49,NORMA-1315,15
text-embedding-3-large,49,NORMA-21550,16
text-embedding-3-large,49,NORMA-12165,17
text-embedding-3-large,49,NORMA-20918,18
text-embedding-3-large,49,NORMA-20677,19
text-embedding-3-large,49,NORMA-18406,20
text-embedding-3-large,49,NORMA-984,21
text-embedding-3-large,49,NORMA-1147,22
text-embedding-3-large,49,NORMA-1674,23
text-embedding-3-large,49,NORMA-19387,24
text-embedding-3-large,49,NORMA-19233,25
text-embedding-3-large,49,NORMA-1776,26
text-embedding-3-large,49,NORMA-12048,27
text-embedding-3-large,49,NORMA-875,28
text-embedding-3-large,49,NORMA-1151,29
text-embedding-3-large,49,NORMA-1313,30
text-embedding-3-large,49,NORMA-18492,31
text-embedding-3-large,49,NORMA-18844,32
text-embedding-3-large,49,NORMA-1346,33
text-embedding-3-large,49,NORMA-996,34
text-embedding-3-large,49,NORMA-18780,35
text-embedding-3-large,49,NORMA-736,36
text-embedding-3-large,49,NORMA-1545,37
text-embedding-3-large,49,NORMA-328,38
text-embedding-3-large,49,NORMA-20953,39
text-embedding-3-large,49,NORMA-28203,40
text-embedding-3-large,49,NORMA-19096,41
text-embedding-3-large,49,NORMA-2367,42
text-embedding-3-large,49,NORMA-1188,43
text-embedding-3-large,49,NORMA-464,44
text-embedding-3-large,49,NORMA-18359,45
text-embedding-3-large,49,NORMA-20865,46
text-embedding-3-large,49,NORMA-21052,47
text-embedding-3-large,49,NORMA-385,48
text-embedding-3-large,49,NORMA-19095,49
text-embedding-3-large,49,NORMA-1388,50
text-embedding-3-large,50,NORMA-996,1
text-embedding-3-large,50,NORMA-21299,2
text-embedding-3-large,50,NORMA-727,3
text-embedding-3-large,50,NORMA-818,4
text-embedding-3-large,50,NORMA-12105,5
text-embedding-3-large,50,NORMA-13004,6
text-embedding-3-large,50,NORMA-13138,7
text-embedding-3-large,50,NORMA-9822,8
text-embedding-3-large,50,NORMA-20271,9
